timestamp,x,y,z,phi,theta,psi,u,v,w,p,q,r,tau_X,tau_Y,tau_Z,tau_K,tau_M,tau_N,D_u,D_v,D_w,dist_u,dist_v,pwm_1,thrust_1,pwm_2,thrust_2,pwm_3,thrust_3,pwm_4,thrust_4,pwm_5,thrust_5,pwm_6,thrust_6,pwm_7,thrust_7,pwm_8,thrust_8
0.26000,0.00704,-0.00405,0.00000,0.00000,0.00000,0.00000,0.04494,-0.02566,0.00000,0.00000,0.00000,0.00000,0.00000,0.47801,0.00000,0.00000,0.00000,0.00000,0.82874,-0.12788,0.00000,0.08397,-0.04438,1486.97957,0.00000,1532.60218,0.33800,1486.97957,0.00000,1532.60218,0.33800,1508.26014,0.00000,1508.26014,0.00000,1491.73986,0.00000,1491.73986,0.00000
0.28000,0.00800,-0.00459,0.00000,0.00000,0.00000,0.00000,0.04763,-0.02696,0.00000,0.00000,0.00000,0.00000,0.00000,0.55115,0.00000,0.00000,0.00000,0.00000,0.90044,-0.14290,0.00000,0.10179,-0.05340,1486.07652,0.00000,1535.00777,0.38972,1486.07652,0.00000,1535.00777,0.38972,1508.88526,0.00000,1508.88526,0.00000,1491.11474,0.00000,1491.11474,0.00000
0.30000,0.00900,-0.00516,0.00000,0.00000,0.00000,0.00000,0.05024,-0.02817,0.00000,0.00000,0.00000,0.00000,0.00000,0.62875,0.00000,0.00000,0.00000,0.00000,0.97228,-0.15772,0.00000,0.12128,-0.06383,1485.19507,0.00000,1537.39093,0.44459,1485.19507,0.00000,1537.39093,0.44459,1509.50811,0.00000,1509.50811,0.00000,1490.49189,0.00000,1490.49189,0.00000
0.32000,0.01006,-0.00574,0.00000,0.00000,0.00000,0.00000,0.05277,-0.02928,0.00000,0.00000,0.00000,0.00000,0.00000,0.71059,0.00000,0.00000,0.00000,0.00000,1.04409,-0.17215,0.00000,0.14271,-0.07536,1484.33666,0.00000,1539.75016,0.50246,1484.33666,0.00000,1539.75016,0.50246,1510.12852,0.00000,1510.12852,0.00000,1489.87148,0.00000,1489.87148,0.00000
0.34000,0.01116,-0.00635,0.00000,0.00000,0.00000,0.00000,0.05524,-0.03029,0.00000,0.00000,0.00000,0.00000,0.00000,0.79648,0.00000,0.00000,0.00000,0.00000,1.11570,-0.18600,0.00000,0.16606,-0.08785,1483.50270,0.00000,1542.08397,0.56320,1483.50270,0.00000,1542.08397,0.56320,1510.74634,0.00000,1510.74634,0.00000,1489.25366,0.00000,1489.25366,0.00000
0.36000,0.01231,-0.00697,0.00000,0.00000,0.00000,0.00000,0.05763,-0.03120,0.00000,0.00000,0.00000,0.00000,0.00000,0.88620,0.00000,0.00000,0.00000,0.00000,1.18695,-0.19907,0.00000,0.19173,-0.10156,1482.69461,0.00000,1544.39093,0.62664,1482.69461,0.00000,1544.39093,0.62664,1511.36141,0.00000,1511.36141,0.00000,1488.63859,0.00000,1488.63859,0.00000
0.38000,0.01351,-0.00761,0.00000,0.00000,0.00000,0.00000,0.05994,-0.03200,0.00000,0.00000,0.00000,0.00000,0.00000,0.97951,0.00000,0.00000,0.00000,0.00000,1.25772,-0.21120,0.00000,0.21893,-0.11643,1481.91374,0.00000,1546.66958,0.69262,1481.91374,0.00000,1546.66958,0.69262,1511.97357,0.00000,1511.97357,0.00000,1488.02643,0.00000,1488.02643,0.00000
0.40000,0.01476,-0.00826,0.00000,0.00000,0.00000,0.00000,0.06219,-0.03270,0.00000,0.00000,0.00000,0.00000,0.00000,1.07619,0.00000,0.00000,0.00000,0.00000,1.32785,-0.22223,0.00000,0.24759,-0.13164,1481.16144,0.00000,1548.91854,0.76098,1481.16144,0.00000,1548.91854,0.76098,1512.58266,0.00000,1512.58266,0.00000,1487.41734,0.00000,1487.41734,0.00000
0.42000,0.01604,-0.00893,0.00000,0.00000,0.00000,0.00000,0.06436,-0.03329,0.00000,0.00000,0.00000,0.00000,0.00000,1.17599,0.00000,0.00000,0.00000,0.00000,1.39723,-0.23203,0.00000,0.27851,-0.14816,1480.43904,0.00000,1551.13641,0.83155,1480.43904,0.00000,1551.13641,0.83155,1513.18854,0.00000,1513.18854,0.00000,1486.81146,0.00000,1486.81146,0.00000
0.44000,0.01737,-0.00961,0.00000,0.00000,0.00000,0.00000,0.06646,-0.03377,0.00000,0.00000,0.00000,0.00000,0.00000,1.27865,0.00000,0.00000,0.00000,0.00000,1.46575,-0.24045,0.00000,0.31090,-0.16550,1479.74782,0.00000,1553.32185,0.90414,1479.74782,0.00000,1553.32185,0.90414,1513.79103,0.00000,1513.79103,0.00000,1486.20897,0.00000,1486.20897,0.00000
0.46000,0.01874,-0.01029,0.00000,0.00000,0.00000,0.00000,0.06849,-0.03413,0.00000,0.00000,0.00000,0.00000,0.00000,1.38393,0.00000,0.00000,0.00000,0.00000,1.53331,-0.24741,0.00000,0.34528,-0.18452,1479.08906,0.00000,1555.47352,0.97859,1479.08906,0.00000,1555.47352,0.97859,1514.39000,0.00000,1514.39000,0.00000,1485.61000,0.00000,1485.61000,0.00000
0.48000,0.02015,-0.01098,0.00000,0.00000,0.00000,0.00000,0.07046,-0.03439,0.00000,0.00000,0.00000,0.00000,0.00000,1.49155,0.00000,0.00000,0.00000,0.00000,1.59980,-0.25281,0.00000,0.38046,-0.20416,1478.46399,0.00000,1557.59015,1.05469,1478.46399,0.00000,1557.59015,1.05469,1514.98529,0.00000,1514.98529,0.00000,1485.01471,0.00000,1485.01471,0.00000
0.50000,0.02160,-0.01167,0.00000,0.00000,0.00000,0.00000,0.07235,-0.03453,0.00000,0.00000,0.00000,0.00000,0.00000,1.60126,0.00000,0.00000,0.00000,0.00000,1.66515,-0.25659,0.00000,0.41681,-0.22456,1477.87381,0.00000,1559.67046,1.13226,1477.87381,0.00000,1559.67046,1.13226,1515.57673,0.00000,1515.57673,0.00000,1484.42327,0.00000,1484.42327,0.00000
0.52000,0.02308,-0.01236,0.00000,0.00000,0.00000,0.00000,0.07418,-0.03456,0.00000,0.00000,0.00000,0.00000,0.00000,1.71277,0.00000,0.00000,0.00000,0.00000,1.72929,-0.25870,0.00000,0.45391,-0.24622,1477.31969,0.00000,1561.71322,1.21111,1477.31969,0.00000,1561.71322,1.21111,1516.16419,0.00000,1516.16419,0.00000,1483.83581,0.00000,1483.83581,0.00000
0.54000,0.02460,-0.01305,0.00000,0.00000,0.00000,0.00000,0.07594,-0.03447,0.00000,0.00000,0.00000,0.00000,0.00000,1.82581,0.00000,0.00000,0.00000,0.00000,1.79214,-0.25912,0.00000,0.49188,-0.26796,1476.80278,0.00000,1563.71724,1.29104,1476.80278,0.00000,1563.71724,1.29104,1516.74752,0.00000,1516.74752,0.00000,1483.25248,0.00000,1483.25248,0.00000
0.56000,0.02615,-0.01373,0.00000,0.00000,0.00000,0.00000,0.07765,-0.03427,0.00000,0.00000,0.00000,0.00000,0.00000,1.94011,0.00000,0.00000,0.00000,0.00000,1.85366,-0.25786,0.00000,0.53096,-0.29046,1476.32418,0.00000,1565.68135,1.37186,1476.32418,0.00000,1565.68135,1.37186,1517.32655,0.00000,1517.32655,0.00000,1482.67345,0.00000,1482.67345,0.00000
0.58000,0.02774,-0.01441,0.00000,0.00000,0.00000,0.00000,0.07928,-0.03397,0.00000,0.00000,0.00000,0.00000,0.00000,2.05538,0.00000,0.00000,0.00000,0.00000,1.91379,-0.25492,0.00000,0.57080,-0.31381,1475.88496,0.00000,1567.60443,1.45337,1475.88496,0.00000,1567.60443,1.45337,1517.90115,0.00000,1517.90115,0.00000,1482.09885,0.00000,1482.09885,0.00000
0.60000,0.02936,-0.01508,0.00000,0.00000,0.00000,0.00000,0.08086,-0.03355,0.00000,0.00000,0.00000,0.00000,0.00000,2.17135,0.00000,0.00000,0.00000,0.00000,1.97250,-0.25036,0.00000,0.61080,-0.33723,1475.48614,0.00000,1569.48537,1.53537,1475.48614,0.00000,1569.48537,1.53537,1518.47117,0.00000,1518.47117,0.00000,1481.52883,0.00000,1481.52883,0.00000
0.62000,0.03100,-0.01574,0.00000,0.00000,0.00000,0.00000,0.08238,-0.03302,0.00000,0.00000,0.00000,0.00000,0.00000,2.28772,0.00000,0.00000,0.00000,0.00000,2.02975,-0.24421,0.00000,0.65078,-0.36008,1475.12874,0.00000,1571.32313,1.61766,1475.12874,0.00000,1571.32313,1.61766,1519.03646,0.00000,1519.03646,0.00000,1480.96354,0.00000,1480.96354,0.00000
0.64000,0.03268,-0.01639,0.00000,0.00000,0.00000,0.00000,0.08384,-0.03216,0.00000,0.00000,0.00000,0.00000,0.00000,2.62850,0.00000,0.00000,0.00000,0.00000,2.08552,-0.23658,0.00000,0.69165,-0.38411,1474.81370,-0.15859,1573.11669,1.70004,1474.81370,-0.15859,1573.11669,1.70004,1519.59687,0.00000,1519.59687,0.00000,1480.40313,0.00000,1480.40313,0.00000
0.66000,0.03439,-0.01701,0.00000,0.00000,0.00000,0.00000,0.08525,-0.03119,0.00000,0.00000,0.00000,0.00000,0.00000,2.74972,0.00000,0.00000,0.00000,0.00000,2.13979,-0.22441,0.00000,0.73237,-0.40832,1474.54195,-0.16203,1574.86507,1.78232,1474.54195,-0.16203,1574.86507,1.78232,1520.15227,0.00000,1520.15227,0.00000,1479.84773,0.00000,1479.84773,0.00000
0.68000,0.03612,-0.01761,0.00000,0.00000,0.00000,0.00000,0.08660,-0.03012,0.00000,0.00000,0.00000,0.00000,0.00000,2.86977,0.00000,0.00000,0.00000,0.00000,2.19254,-0.21110,0.00000,0.77349,-0.43394,1474.31437,-0.16494,1576.56733,1.86429,1474.31437,-0.16494,1576.56733,1.86429,1520.70251,0.00000,1520.70251,0.00000,1479.29749,0.00000,1479.29749,0.00000
0.70000,0.03788,-0.01819,0.00000,0.00000,0.00000,0.00000,0.08790,-0.02894,0.00000,0.00000,0.00000,0.00000,0.00000,2.98832,0.00000,0.00000,0.00000,0.00000,2.24377,-0.19681,0.00000,0.81374,-0.45944,1474.13180,-0.16729,1578.22258,1.94577,1474.13180,-0.16729,1578.22258,1.94577,1521.24745,0.00000,1521.24745,0.00000,1478.75255,0.00000,1478.75255,0.00000
0.72000,0.03966,-0.01874,0.00000,0.00000,0.00000,0.00000,0.08914,-0.02766,0.00000,0.00000,0.00000,0.00000,0.00000,3.10508,0.00000,0.00000,0.00000,0.00000,2.29348,-0.18171,0.00000,0.85430,-0.48472,1473.99502,-0.16906,1579.82996,2.02656,1473.99502,-0.16906,1579.82996,2.02656,1521.78695,0.00000,1521.78695,0.00000,1478.21305,0.00000,1478.21305,0.00000
0.74000,0.04146,-0.01927,0.00000,0.00000,0.00000,0.00000,0.09034,-0.02628,0.00000,0.00000,0.00000,0.00000,0.00000,3.21975,0.00000,0.00000,0.00000,0.00000,2.34167,-0.16600,0.00000,0.89557,-0.51034,1473.90481,-0.17024,1581.38865,2.10647,1473.90481,-0.17024,1581.38865,2.10647,1522.32087,0.00000,1522.32087,0.00000,1477.67913,0.00000,1477.67913,0.00000
0.76000,0.04329,-0.01977,0.00000,0.00000,0.00000,0.00000,0.09149,-0.02481,0.00000,0.00000,0.00000,0.00000,-0.00000,3.33205,0.00000,0.00000,0.00000,0.00000,2.38834,-0.14988,0.00000,0.93584,-0.53580,1473.86187,-0.17080,1582.89789,2.18532,1473.86187,-0.17080,1582.89789,2.18532,1522.84908,0.00000,1522.84908,0.00000,1477.15092,0.00000,1477.15092,0.00000
0.78000,0.04515,-0.02023,0.00000,0.00000,0.00000,0.00000,0.09259,-0.02324,0.00000,0.00000,0.00000,0.00000,0.00000,3.44171,0.00000,0.00000,0.00000,0.00000,2.43352,-0.13355,0.00000,0.97505,-0.56075,1473.86687,-0.17074,1584.35694,2.26292,1473.86687,-0.17074,1584.35694,2.26292,1523.37144,0.00000,1523.37144,0.00000,1476.62856,0.00000,1476.62856,0.00000
0.80000,0.04702,-0.02066,0.00000,0.00000,0.00000,0.00000,0.09365,-0.02159,0.00000,0.00000,0.00000,0.00000,0.00000,3.54845,0.00000,0.00000,0.00000,0.00000,2.47721,-0.11722,0.00000,1.01458,-0.58644,1473.92044,-0.17004,1585.76513,2.33910,1473.92044,-0.17004,1585.76513,2.33910,1523.88782,0.00000,1523.88782,0.00000,1476.11218,0.00000,1476.11218,0.00000
0.82000,0.04891,-0.02106,0.00000,0.00000,0.00000,0.00000,0.09466,-0.01984,0.00000,0.00000,0.00000,0.00000,0.00000,3.65205,0.00000,0.00000,0.00000,0.00000,2.51943,-0.10112,0.00000,1.05301,-0.61211,1474.02316,-0.16870,1587.12182,2.41369,1474.02316,-0.16870,1587.12182,2.41369,1524.39808,0.00000,1524.39808,0.00000,1475.60192,0.00000,1475.60192,0.00000
0.84000,0.05083,-0.02142,0.00000,0.00000,0.00000,0.00000,0.09563,-0.01802,0.00000,0.00000,0.00000,0.00000,0.00000,3.75225,0.00000,0.00000,0.00000,0.00000,2.56020,-0.08545,0.00000,1.09034,-0.63717,1474.17556,-0.16673,1588.42640,2.48651,1474.17556,-0.16673,1588.42640,2.48651,1524.90210,0.00000,1524.90210,0.00000,1475.09790,0.00000,1475.09790,0.00000
0.86000,0.05276,-0.02174,-0.00000,0.00000,0.00011,0.00000,0.09656,-0.01611,-0.00006,0.00000,0.00562,0.00000,0.00000,3.84884,-0.08774,0.00000,0.10260,0.00000,2.59955,-0.07044,0.00000,1.12808,-0.66170,1474.37813,-0.16412,1589.67834,2.55742,1474.37813,-0.16412,1589.67834,2.55742,1525.39974,0.20516,1525.39974,0.20516,1474.60026,-0.16129,1474.60026,-0.16129
0.88000,0.05471,-0.02202,-0.00000,0.00000,0.00034,0.00000,0.09745,-0.01412,-0.00011,0.00000,0.01144,0.00000,0.00000,3.94162,-0.09117,0.00000,0.10661,0.00000,2.63750,-0.05631,-0.00187,1.16608,-0.68523,1474.63133,-0.16089,1590.87714,2.62625,1474.63133,-0.16089,1590.87714,2.62625,1525.89088,0.21317,1525.89088,0.21317,1474.10912,-0.16758,1474.10912,-0.16758
0.90000,0.05667,-0.02227,-0.00001,0.00000,0.00069,0.00000,0.09830,-0.01206,-0.00017,-0.00000,0.01743,0.00000,0.00000,4.03039,-0.09461,0.00000,0.11064,0.00000,2.67408,-0.04328,-0.00378,1.20230,-0.70964,1474.93553,-0.15706,1592.02233,2.69286,1474.93553,-0.15706,1592.02233,2.69286,1526.37539,0.22122,1526.37539,0.22122,1473.62461,-0.17392,1473.62461,-0.17392
0.92000,0.05865,-0.02247,-0.00001,0.00000,0.00116,0.00000,0.09912,-0.01014,-0.00023,-0.00000,0.02355,0.00000,0.00000,3.89913,-0.09807,0.00000,0.11468,0.00000,2.70932,-0.03157,-0.00572,1.23837,-0.73299,1475.29110,0.00000,1593.11352,2.75710,1475.29110,0.00000,1593.11352,2.75710,1526.85315,0.22931,1526.85315,0.22931,1473.14685,-0.18027,1473.14685,-0.18027
0.94000,0.06065,-0.02263,-0.00002,0.00000,0.00176,0.00000,0.09990,-0.00815,-0.00029,-0.00000,0.02977,0.00000,0.00000,3.98645,-0.10154,0.00000,0.11874,0.00000,2.74325,-0.02232,-0.00770,1.27249,-0.75663,1475.69833,0.00000,1594.15035,2.81884,1475.69833,0.00000,1594.15035,2.81884,1527.32403,0.23742,1527.32403,0.23742,1472.67597,-0.18665,1472.67597,-0.18665
0.96000,0.06266,-0.02275,-0.00003,0.00000,0.00248,0.00000,0.10065,-0.00607,-0.00035,-0.00000,0.03606,0.00000,0.00000,4.07005,-0.10501,0.00000,0.12281,0.00000,2.77590,-0.01440,-0.00970,1.30682,-0.77982,1476.15749,0.00000,1595.13249,2.87796,1476.15749,0.00000,1595.13249,2.87796,1527.78792,0.24555,1527.78792,0.24555,1472.21208,-0.19304,1472.21208,-0.19304
0.98000,0.06469,-0.02283,-0.00005,0.00000,0.00333,0.00000,0.10137,-0.00393,-0.00041,-0.00000,0.04238,0.00000,0.00000,4.14977,-0.10850,0.00000,0.12688,0.00000,2.80730,-0.00801,-0.01175,1.34038,-0.80315,1476.66877,0.00000,1596.05969,2.93433,1476.66877,0.00000,1596.05969,2.93433,1528.24470,0.25369,1528.24470,0.25369,1471.75530,-0.19944,1471.75530,-0.19944
1.00000,0.06673,-0.02287,-0.00006,0.00000,0.00430,0.00000,0.10205,-0.00171,-0.00047,-0.00000,0.04870,0.00000,0.00000,4.22546,-0.11198,0.00000,0.13095,0.00000,2.83749,-0.00335,-0.01382,1.37292,-0.82529,1477.23234,0.00000,1596.93174,2.98785,1477.23234,0.00000,1596.93174,2.98785,1528.69424,0.26183,1528.69424,0.26183,1471.30576,-0.20584,1471.30576,-0.20584
1.02000,0.06879,-0.02285,-0.00008,0.00000,0.00540,0.00000,0.10270,0.00057,-0.00053,-0.00000,0.05498,0.00000,0.00000,4.29697,-0.11545,0.00000,0.13501,0.00000,2.86649,-0.00064,-0.01592,1.40487,-0.84646,1477.84831,0.00000,1597.74846,3.03841,1477.84831,0.00000,1597.74846,3.03841,1529.13644,0.26996,1529.13644,0.26996,1470.86356,-0.21223,1470.86356,-0.21223
1.04000,0.07085,-0.02280,-0.00010,0.00000,0.00662,0.00000,0.10333,0.00292,-0.00060,-0.00000,0.06118,0.00000,0.00000,4.36416,-0.11893,0.00000,0.13907,0.00000,2.89435,0.00007,-0.01806,1.43538,-0.86809,1478.51673,0.00000,1598.50974,3.08593,1478.51673,0.00000,1598.50974,3.08593,1529.57119,0.27808,1529.57119,0.27808,1470.42881,-0.21861,1470.42881,-0.21861
1.06000,0.07293,-0.02269,-0.00013,0.00000,0.00797,0.00000,0.10393,0.00533,-0.00066,-0.00000,0.06728,0.00000,0.00000,4.42691,-0.12239,0.00000,0.14312,0.00000,2.92110,0.00185,-0.02023,1.46601,-0.88885,1479.23763,0.00000,1599.21550,3.13030,1479.23763,0.00000,1599.21550,3.13030,1529.99836,0.28617,1529.99836,0.28617,1470.00164,-0.22498,1470.00164,-0.22498
1.08000,0.07502,-0.02253,-0.00016,0.00000,0.00943,0.00000,0.10450,0.00780,-0.00073,-0.00000,0.07323,0.00000,0.00000,4.48513,-0.12583,0.00000,0.14715,0.00000,2.94677,0.00617,-0.02242,1.49641,-0.90872,1480.01096,0.00000,1599.86573,3.17147,1480.01096,0.00000,1599.86573,3.17147,1530.41785,0.29423,1530.41785,0.29423,1469.58215,-0.23131,1469.58215,-0.23131
1.10000,0.07712,-0.02233,-0.00020,0.00000,0.01101,0.00000,0.10505,0.01031,-0.00079,-0.00000,0.07902,0.00000,0.00000,4.53871,-0.12926,0.00000,0.15116,0.00000,2.97140,0.01319,-0.02464,1.52575,-0.92853,1480.83665,0.00000,1600.46045,3.20935,1480.83665,0.00000,1600.46045,3.20935,1530.82956,0.30225,1530.82956,0.30225,1469.17044,-0.23762,1469.17044,-0.23762
1.12000,0.07923,-0.02207,-0.00024,0.00000,0.01271,0.00000,0.10557,0.01285,-0.00086,-0.00000,0.08462,0.00000,0.00000,4.58757,-0.13267,0.00000,0.15515,0.00000,2.99501,0.02305,-0.02690,1.55414,-0.94750,1481.71456,0.00000,1600.99974,3.24390,1481.71456,0.00000,1600.99974,3.24390,1531.23337,0.31022,1531.23337,0.31022,1468.76663,-0.24388,1468.76663,-0.24388
1.14000,0.08135,-0.02176,-0.00028,0.00000,0.01450,0.00000,0.10607,0.01544,-0.00093,-0.00000,0.08999,0.00000,0.00000,4.63164,-0.13606,0.00000,0.15910,0.00000,3.01765,0.03586,-0.02917,1.58200,-0.96620,1482.64451,0.00000,1601.48373,3.27507,1482.64451,0.00000,1601.48373,3.27507,1531.62919,0.31813,1531.62919,0.31813,1468.37081,-0.25010,1468.37081,-0.25010
1.16000,0.08348,-0.02140,-0.00033,0.00000,0.01641,0.00000,0.10654,0.01804,-0.00099,-0.00000,0.09512,0.00000,0.00000,4.67087,-0.13941,0.00000,0.16303,0.00000,3.03935,0.05170,-0.03148,1.60996,-0.98440,1483.62627,0.00000,1601.91258,3.30280,1483.62627,0.00000,1601.91258,3.30280,1532.01691,0.32598,1532.01691,0.32598,1467.98309,-0.25627,1467.98309,-0.25627
1.18000,0.08562,-0.02099,-0.00039,0.00000,0.01841,0.00000,0.10700,0.02066,-0.00106,-0.00000,0.09999,0.00000,0.00000,4.70521,-0.14274,0.00000,0.16692,0.00000,3.06013,0.07061,-0.03381,1.63615,-1.00157,1484.65958,0.00000,1602.28651,3.32708,1484.65958,0.00000,1602.28651,3.32708,1532.39643,0.33375,1532.39643,0.33375,1467.60357,-0.26238,1467.60357,-0.26238
1.20000,0.08777,-0.02052,-0.00045,0.00000,0.02050,0.00000,0.10743,0.02328,-0.00113,-0.00000,0.10459,0.00000,0.00000,4.73463,-0.14603,0.00000,0.17076,0.00000,3.08004,0.09260,-0.03616,1.66163,-1.01854,1485.74409,0.00000,1602.60580,3.34789,1485.74409,0.00000,1602.60580,3.34789,1532.76766,0.34144,1532.76766,0.34144,1467.23234,-0.26843,1467.23234,-0.26843
1.22000,0.08993,-0.02000,-0.00052,0.00000,0.02268,0.00000,0.10784,0.02591,-0.00120,-0.00000,0.10889,0.00000,0.00000,4.75911,-0.14928,0.00000,0.17457,0.00000,3.09910,0.11765,-0.03853,1.68634,-1.03511,1486.87944,0.00000,1602.87077,3.36520,1486.87944,0.00000,1602.87077,3.36520,1533.13051,0.34905,1533.13051,0.34905,1466.86949,-0.27441,1466.86949,-0.27441
1.24000,0.09209,-0.01943,-0.00060,0.00000,0.02493,0.00000,0.10824,0.02853,-0.00127,-0.00000,0.11290,0.00000,0.00000,4.77866,-0.15249,0.00000,0.17832,0.00000,3.11735,0.14567,-0.04092,1.71046,-1.05101,1488.06521,0.00000,1603.08177,3.37902,1488.06521,0.00000,1603.08177,3.37902,1533.48487,0.35655,1533.48487,0.35655,1466.51513,-0.28031,1466.51513,-0.28031
